sentiment,stemmed_tokens
0,"['unit', 'can', 'you', 'explain', 'how', 'it', 'reward', 'us', 'elit', 'premier', 'member']"
0,"['unit', 'for', 'our', 'birthday', 'my', 'fiancé', 'amp', 'want', 'to', 'travel', 'late', 'flight', 'april', 'you', 're', 'our', 'fave', 'airlin', 'but', 'frontier', 'ha', 'thi', 'http', 'co', 'uaywrr', 'as']"
0,"['unit', 'resend', 'the', 'confirm', 'code', 'in', 'dm']"
0,"['unit', 'airlin', 'ceo', 'jeff', 'smisek', 'disloy', 'to', 'loyal', 'worker', 'http', 'co', 'cevi', 'via', 'huffpostbiz']"
0,"['unit', 'the', 'guidelin', 'say', 'my', 'bag', 'is', 'so', 'it', 'bit', 'taller', 'than', 'the', 'guidelin', 'is', 'that', 'gonna', 'be', 'problem']"
0,"['unit', 'do', 'you', 'think', 'there', 'will', 'problem', 'at', 'newark', 'nj', 'on', 'saturday', 'due', 'to', 'expect', 'snow']"
0,"['unit', 'got', 'it', 'am', 'follow', 'the', 'unit', 'page']"
0,"['unit', 'mrandyep', 'like', 'week', 'after', 'my', 'flight', 'creativ']"
0,"['unit', 'current', 'on', 'standbi', 'to', 'lax', 'then', 'it', 'is', 'hour', 'ride', 'to', 'palm', 'spring', 'long', 'day', 'start', 'at', 'snowi', 'am', 'in', 'philli']"
0,"['unit', 'no', 'do', 'not', 'wa', 'onli', 'given', 'flight', 'book', 'problem', 'refer', 'number']"
0,"['unit', 'can', 'you', 'send', 'me', 'anoth', 'confirm', 'email']"
0,"['unit', 'sorri', 'wrong', 'link', 'for', 'the', 'bag', 'http', 'co', 'pzal', 'wtrez', 'that', 'the', 'one', 'meant']"
0,"['unit', 'take', 'lesson', 'from', 'virginamerica', 'they', 'know', 'how', 'to', 'treat', 'custom']"
0,"['unit', 'hi', 'again', 'ani', 'updat', 'here']"
0,"['unit', 'could', 'you', 'tell', 'me', 'if', 'thi', 'bag', 'would', 'be', 'accept', 'as', 'person', 'item', 'can', 'bring', 'one', 'carri', 'on', 'bag', 'plu', 'thi', 'http', 'co', 'czplhl']"
0,"['unit', 'flt', 'ha', 'had', 'two', 'more', 'updat', 'in', 'the', 'last', 'minut']"
0,"['unit', 'wa', 'never', 'given', 'one']"
0,"['unit', 'no', 'not', 'receiv', 'ani', 'mail', 'in', 'either', 'inbox', 'or', 'junk', 'spam']"
0,"['unit', 'what', 'is', 'the', 'polici', 'behind', 'chang', 'passeng', 'seat', 'assign', 'at', 'the', 'gate']"
0,"['unit', 'just', 'purchas', 'ticket', 'to', 'hawaii', 'for', 'trip', 'in', 'late', 'flight', 'march', 'doe', 'thi', 'mean', 'we', 'will', 'acquir', 'mile', 'base', 'on', 'price', 'or', 'distanc', 'flown']"
0,"['unit', 'just', 'play', 'the', 'most', 'bizarr', 'safeti', 'video', 've', 'ever', 'seen', 'http', 'co', 'hlm', 'ok', 'xl']"
0,"['unit', 'is', 'there', 'direct', 'number', 'to', 'call', 'to', 'request', 'refund', 'it', 'tell', 'me', 'it', 'not', 'valid', 'as', 'chang', 'the', 'ticket', 'no', 'number', 'on', 'site']"
0,"['unit', 'is', 'there', 'way', 'to', 'get', 'copi', 'of', 'feb', 'edit', 'of', 'hemispher', 'magazin', 'with', 'out', 'fli']"
0,"['unit', 'normal', 'ask', 'peopl', 'to', 'put', 'on', 'headphon', 'but', 'not', 'toddler', 'mayb', 'plane', 'should', 'have', 'kid', 'section', 'near', 'the', 'back']"
0,"['unit', 'confirm', 'number', 'njv', 'bp', 'all', 'need', 'is', 'email', 'confirm', 'of', 'flight', 'from', 'nyc', 'sfo', 'feb']"
0,"['unit', 'is', 'chang', 'it', 'mileageplu', 'program', 'winner', 'and', 'loser', 'http', 'co', 'otlzak', 'airlin', 'travel', 'loyalti', 'reward']"
0,"['unit', 'thank', 'you', 'and', 'next', 'flight', 'to', 'durango', 'then', 'drive', 'to', 'farmington', 'new', 'mexico', 'for', 'work', 'but', 'hit', 'the', 'slope', 'in', 'durango']"
0,"['thx', 'stand', 'by', 'unit', 'rajuchinthala', 'know', 'it', 'frustrat', 'and', 'do', 'appreci', 'your', 'patienc', 'while', 'we', 'tri', 'to', 'get', 'you', 'on', 'your', 'way', 'jh']"
0,"['unit', 'roundtrip', 'ticket', 'to', 'nj', 'are', 'dramat', 'cheaper', 'through', 'virgin', 'pretti', 'pricey', 'via', 'unit', 'can', 'you', 'match', 'them']"
0,"['unit', 'that', 'what', 'thought', 'thank', 'for', 'the', 'clarif']"
0,"['unit', 'ua', 'ha', 'been', 'roll', 'out', 'improv', 'too', 'we', 'think', 'hope', 'they', 'll', 'catch', 'up', 'soon', 'meantim', 'ana', 'is', 'our', 'prefer']"
0,"['unit', 'need', 'my', 'confirm', 'number', 'can', 'you', 'give', 'it', 'to', 'me']"
0,"['unit', 'actual', 'we', 'did', 'not', 'consid', 'she', 'might', 'have', 'made', 'mistak', 'she', 'did', 'not', 'complain', 'beyond', 'that', 'she', 'indic', 'it', 'on', 'her', 'reserv']"
0,"['unit', 'all', 'day', 'travel', 'swag']"
0,"['unit', 'fill', 'in', 'the', 'form', 'you', 'sent', 'the', 'link', 'to', 'on', 'and', 'then', 'either', 'or']"
0,"['unit', 'how', 'much', 'doe', 'it', 'cost', 'to', 'check', 'in', 'an', 'addit', 'bag', 'travel', 'from', 'newark', 'to', 'glasgow', 'thank', 'you']"
0,"['unit', 'click', 'on', 'the', 'link', 'and', 'got', 'thi', 'confus', 'http', 'co', 'xmaqcucwzl']"
0,"['unit', 'even', 'though', 'technic', 'after', 'land', 'will', 'be', 'silver']"
0,"['southwestair', 'teach', 'new', 'travel', 'how', 'to', 'research', 'budget', 'amp', 'save', 'for', 'trip', 'today', 'http', 'co', 'qll', 'ep']"
0,"['southwestair', 'can', 'you', 'follow', 'me', 'so', 'can', 'send', 'you', 'the', 'info']"
0,"['southwestair', 'onc', 'again', 'on', 'glassdoor', 'best', 'place', 'to', 'work', 'snag', 'overal', 'notsurpris', 'luvthem']"
0,"['southwestair', 'can', 'you', 'updat', 'me', 'on', 'the', 'emerg', 'land', 'in', 'jacksonvil', 'right', 'now', 'parentsonboard']"
0,"['southwestair', 'have', 'been', 'on', 'hold', 'for', 'over', 'minut', 'pleas', 'help', 'http', 'co', 'fx', 'bijlxat']"
0,"['southwestair', 'can', 'all', 'develop', 'ding', 'for', 'chrome', 'firefox', 'browser', 'extens', 'that', 'would', 'be', 'swell']"
0,"['southwestair', 'can', 'take', 'to', 'midway', 'chicago', 'march', 'th', 'april', 'th', 'can', 'make', 'it', 'then', 'americanair', 'can', 'get', 'to', 'fli', 'ohar', 'year', 'round', 'flypbi']"
0,"['southwestair', 'did', 'you', 'know', 'that', 'suicid', 'is', 'the', 'second', 'lead', 'caus', 'of', 'death', 'among', 'teen']"
0,"['southwestair', 'she', 'need', 'wheelchair', 'at', 'the', 'gate', 'for', 'sure', 'what', 'option', 'doe', 'she', 'have']"
0,"['southwestair', 'do', 'you', 'promis', 'to', 'not', 'unfollow', 'me']"
0,"['southwestair', 'just', 'dmed', 'you', 'my', 'confirm', 'number']"
0,"['southwestair', 'oh', 'is', 'it', 'onli', 'in', 'atlanta']"
0,"['southwestair', 'sure', 'pleas', 'follow', 'me', 'so', 'can', 'do', 'so']"
0,"['southwestair', 'sent']"
0,"['southwestair', 'follow', 'now']"
0,"['southwestair', 'what', 'is', 'the', 'statu', 'of', 'the', 'bag', 'check', 'area', 'at', 'ffl']"
0,"['southwestair', 'my', 'flight', 'at', 'bwi', 'is', 'delay', 'and', 'will', 'miss', 'my', 'flight', 'in', 'denver', 'is', 'there', 'way', 'to', 'find', 'out', 'if', 'they', 'will', 'hold', 'the', 'plane']"
0,"['southwestair', 'teyana', 'taylor', 'perform', 'medusafriday', 'free', 'till', 'http', 'co', 'qwfmoq', 'dql', 'http', 'co', 'kbb', 'fxmk']"
0,"['southwestair', 'have', 'flight', 'out', 'of', 'birmingham', 'tomorrow', 'night', 'can', 'reschedul', 'it', 'for', 'an', 'earlier', 'flight', 'becaus', 'of', 'the', 'expect', 'snow']"
0,"['you', 'have', 'to', 'follow', 'me', 'back', 'so', 'that', 'can', 'dm', 'southwestair']"
0,"['southwestair', 'rd', 'time', 'fli', 'southwest', 'in', 'two', 'year', 'have', 'anoth', 'trip', 'back', 'to', 'mx', 'on', 'octob']"
0,"['southwestair', 'done']"
0,"['southwestair', 'ani', 'idea', 'when', 'the', 'winter', 'advisori', 'will', 'be', 'post', 'for', 'atl', 'for', 'tomorrow', 'rather', 'get', 'to', 'phl', 'tonight']"
0,"['southwestair', 'barzegar', 'charg', 'tourist', 'euro', 'night', 'for', 'their', 'stay', 'in', 'the', 'tent', 'villag', 'he', 'run', 'http', 'co', 'igsvzvrbbn']"
0,"['southwestair', 'can', 'you', 'pleas', 'make', 'sens', 'of', 'the', 'companion', 'promo', 'how', 'to', 'we', 'set', 'it', 'up']"
0,"['southwestair', 'unfortun', 'don', 'even', 'have', 'that', 'my', 'phone', 'die', 'befor', 'had', 'chanc', 'to', 'grab', 'it', 'it', 'wa', 'from', 'oma', 'to', 'san', 'from']"
0,"['southwestair', 'live', 'in', 'atlanta', 'but', 'cant', 'enrol', 'in', 'your', 'atlanta', 'companion', 'promot', 'error', 'everi', 'time', 'can', 'you', 'help', 'also', 'sent', 'email', 'thank']"
0,"['southwestair', 'that', 'wa', 'chantilli', 'pari', 'franc']"
0,"['southwestair', 'hey', 'fli', 'from', 'tampa', 'to', 'denver', 'today', 'and', 'want', 'to', 'know', 'if', 'there', 'will', 'be', 'tv', 'in', 'the', 'seat', 'like', 'jetblu']"
0,"['southwestair', 'and', 'carol', 'thrower', 'are', 'passeng', 'fort', 'lauderdal', 'airport']"
0,"['southwestair', 'airlin', 'troubl', 'amp', 'not', 'get', 'satisfactori', 'custom', 'servic', 'contact', 'http', 'co', 'aqjn', 'hwnac', 'we', 'negoti', 'resolut', 'for', 'you']"
0,"['southwestair', 'hey', 'southwest', 'help', 'me', 'find', 'flight', 'from', 'nashvil', 'washington', 'dc', 'or', 'raleigh', 'for', 'under', 'on', 'march', 'pleas']"
0,"['southwestair', 'thank', 'you']"
0,"['southwestair', 'tradit', 'use', 'sledg', 'hammer', 'low', 'take', 'share', 'from', 'drive', 'now', 'scalpel', 'approach', 'through', 'data', 'scienc', 'anamarket']"
0,"['southwestair', 'is', 'america', 'largest', 'airlin', 'by', 'passeng', 'carri', 'wonder', 'if', 'thi', 'is', 'they', 'have', 'custom', 'servic', 'bibl', 'anamarket']"
0,"['southwestair', 'is', 'there', 'resourc', 'to', 'check', 'delay', 'cancel', 'flightlat', 'out', 'of', 'love', 'field', 'fli', 'out', 'tomorrow', 'am', 'and', 'stress', 'about', 'weather']"
0,"['southwestair', 'an', 'oscar', 'worthi', 'entranc', 'into', 'la', 'http', 'co', 'tmthvfdc']"
0,"['southwestair', 'phlairport', 'will', 'flight', 'that', 'arriv', 'at', 'be', 'penguin', 'plane']"
0,"['southwestair', 'stepup', 'makeitright', 're', 'you', 'best', 'or', 'just', 'money', 'hungri', 'wewillse']"
0,"['southwestair', 'wa', 'onli', 'less', 'than', 'pt', 'but', 'it', 'help', 'had', 'partnerreward', 'incom', 'but', 'not', 'fast', 'enough', 'to', 'keep', 'pt', 'from', 'expir']"
0,"['southwestair', 'wife', 'rr', 'pt', 'expir', 'few', 'day', 'ago', 'were', 'plan', 'on', 'flight', 'book', 'problem', 'trip', 'today', 'anyth', 'you', 'can', 'do', 'for', 'us', 'on', 'tight', 'budget']"
0,"['southwestair', 'urgent', 'need', 'two', 'receipt', 'sent', 'but', 'cs', 'is', 'close', 'can', 'you', 'help']"
0,"['southwestair', 'sent']"
0,"['cb', 'how', 'do', 'you', 'know', 'southwestair']"
0,"['southwestair', 'the', 'flight', 'isn', 'that', 'empti', 'is', 'thi', 'rude', 'or', 'not', 'http', 'co', 'rl', 'jchb']"
0,"['southwestair', 'wa', 'not', 'the', 'one', 'travel', 'wa', 'ask', 'for', 'my', 'sister', 'who', 'wa', 'wait', 'on', 'my', 'nephew', 'in', 'midland', 'flight', 'eventu', 'land']"
0,"['southwestair', 'it', 'new', 'day', 'and', 'new', 'chanc', 'for', 'you', 'to', 'do', 'the', 'right', 'thing', 'it', 'never', 'too', 'late', 'flight', 'to', 'be', 'honest']"
0,"['southwestair', 'quick', 'question', 'bought', 'wifi', 'for', 'my', 'phone', 'do', 'have', 'to', 'buy', 'it', 'again', 'on', 'my', 'tablet', 'have', 'hour', 'left', 'on', 'my', 'trip']"
0,"['southwestair', 'hello', 'swa', 'who', 'is', 'your', 'poc', 'for', 'partnership', 'with', 'nonprofit', 'organ', 'in', 'bwi', 'area']"
0,"['southwestair', 'you', 'should', 'have', 'assign', 'seat', 'becaus', 'now', 'my', 'cousin', 'amp', 'probabl', 'can', 'sit', 'togeth', 'on', 'our', 'flight', 'tomorrow', 'thank']"
0,"['southwestair', 'forget', 'wed', 'fair', 'how', 'about', 'discount', 'for', 'nonprofit', 'we', 'donat', 'part', 'of', 'our', 'worth', 'everi', 'singl', 'day']"
0,"['southwestair', 'pleas', 'lower', 'my', 'plane', 'flight', 'by', 'like', 'buck', 'thank', 'floridavac']"
0,"['southwestair', 'should', 'offer', 'cdn', 'border', 'town', 'incent', 'to', 'fli', 'sinc', 'exchang', 'rate', 'are', 'hurt', 'gaincustom', 'keepem']"
0,"['southwestair', 'refer']"
0,"['southwestair', 'do', 'you', 'know', 'the', 'reason', 'flight', 'from', 'dalla', 'to', 'midland', 'wa', 'divert', 'to', 'lubbock', 'wa', 'suppos', 'to', 'be', 'direct', 'to', 'midland']"
0,"['see', 'you', 'in', 'atl', 'southwestair', 'congrat', 'to', 'our', 'winner', 'readi', 'atlanta', 'http', 'co', 'ay', 'gidcfa', 'http', 'co', 'yc', 'iod']"
0,"['southwestair', 'if', 'am', 'enrol', 'in', 'the', 'atl', 'companion', 'pass', 'offer', 'and', 'book', 'flight', 'alreadi', 'befor', 'may', 'when', 'can', 'start', 'use', 'the', 'pass']"
0,"['southwestair', 'will', 'do', 'if', 'you', 'follow', 'back', 'can', 'dm', 'that', 'info']"
0,"['southwestair', 'how', 'much', 'is', 'ur', 'wifi', 'fam']"
0,"['southwestair', 'imaginedragon', 'tri', 'it', 'okay']"
0,"['southwestair', 'is', 'the', 'vinyl', 'part', 'of', 'the', 'prize', 'too']"
0,"['southwestair', 'look', 'like', 'brood', 'sky', 'out', 'of', 'ont', 'thi', 'even', 'http', 'co', 'blwgwa']"
0,"['southwestair', 'no', 'monkey', 'busi', 'we', 'luv', 'swa', 'mdw', 'mci', 'http', 'co', 'xjvun', 'zz']"
0,"['southwestair', 'have', 'few', 'question', 'about', 'fli', 'with', 'my', 'maltes', 'puppi', 'can', 'you', 'dm', 'me']"
0,"['southwestair', 'ani', 'word', 'when', 'the', 'custom', 'relat', 'depart', 'will', 'open', 'back', 'up']"
0,"['southwestair', 'can', 'you', 'tell', 'me', 'if', 'flight', 'from', 'mdw', 'fll', 'tomorrow', 'is', 'at', 'full', 'capac', 'hope', 'for', 'littl', 'bit', 'of', 'extra', 'room']"
0,"['southwestair', 'just', 'left', 'there', 'friday']"
0,"['southwestair', 'could', 'you', 'mayb', 'hook', 'fuyukaidesuyo', 'with', 'some', 'imagin', 'dragon', 'ticket', 'tonight', 'she', 'hugeeee', 'fan', 'amp', 'would', 'realli', 'love', 'to', 'go']"
0,"['southwestair', 'enjoy', 'call', 'from', 'my', 'good', 'friend', 'he', 'flight', 'book', 'problem', 'hi', 'flight', 'elsewher', 'as', 'tweet', 'one', 'at', 'time', 'will', 'tell', 'as', 'mani', 'as', 'can']"
0,"['southwestair', 'open', 'onlin', 'applic', 'for', 'fall', 'intern', 'posit', 'throughout', 'the', 'compani', 'appli', 'via', 'http', 'co', 'gml', 'ot', 'imh']"
0,"['southwestair', 'honesti', 'should', 'alway', 'be', 'the', 'polici']"
0,"['southwestair', 'knew', 'wa', 'correct', 'http', 'co', 'eueyxawcv']"
0,"['southwestair', 'briughi', 'me', 'to', 'comclass', 'aif', 'amp', 'so', 'much', 'more', 'with', 'the', 'agcommun']"
0,"['southwestair', 'ani', 'deal', 'to', 'orlando', 'in', 'april', 'may']"
0,"['southwestair', 'magazin', 'featur', 'desk', 'plant', 'increas', 'product', 'by', 'luvswa', 'garden', 'http', 'co', 'bvfaxdubaq']"
0,"['southwestair', 'new', 'market', 'song', 'http', 'co', 'lfulcbq', 'let', 'us', 'know', 'what', 'you', 'think', 'http', 'co', 'iqnvyfpg']"
0,"['southwestair', 'no', 'fare', 'give', 'out', 'clue', 'in', 'rout', 'now']"
0,"['southwestair', 'how', 'mani', 'ticket', 'are', 'left']"
0,"['southwestair', 'whi', 'do', 'you', 'have', 'to', 'be']"
0,"['southwestair', 'ani', 'idea', 'whi', 'tsa', 'pre', 'check', 'isn', 'show', 'for', 'my', 'next', 'flight', 'tomorrow', 'the', 'number', 'is', 'in', 'my', 'profil']"
0,"['southwestair', 'still', 'there', 'wa', 'post', 'up', 'in', 'downtown', 'wait', 'for', 'all', 'on', 'my', 'way']"
0,"['southwestair', 'are', 'peopl', 'there']"
0,"['southwestair', 'congrat', 'to', 'these', 'fan', 'who', 'are', 'see', 'in', 'slc', 'you', 're', 'next', 'http', 'co', 'yccitaep', 'thank', 'again', 'sw']"
0,"['southwestair', 'dang', 'if', 'onli', 'practic', 'wa', 'an', 'hour', 'late', 'flightr', 'today']"
0,"['southwestair', 'that', 'wa', 'suppos', 'to', 'say', 'boo', 'not', 'book', 'booo']"
0,"['southwestair', 'vega', 'wa', 'there', 'day', 'ago', 'miss', 'the', 'warm', 'weather']"
0,"['southwestair', 'grrrrrr', 'need', 'flight', 'there', 'first', 'mayb', 'for', 'my', 'bday', 'next', 'month']"
0,"['southwestair', 'is', 'it', 'possibl', 'to', 'add', 'travel', 'arrang', 'by', 'my', 'employ', 'to', 'my', 'upcom', 'travel', 'can', 'retriev', 'reserv', 'but', 'that', 'it']"
0,"['southwestair', 'sent', 'email', 'to', 'custom', 'relat', 'and', 'will', 'be', 'call', 'tomorrow']"
0,"['southwestair', 'how', 'do', 'get', 'prioriti', 'seat', 'after', 'you', 'alreadi', 'paid', 'for', 'the', 'flight']"
0,"['southwestair', 'is', 'it', 'possibl', 'to', 'add', 'companion', 'to', 'onli', 'the', 'nd', 'leg', 'of', 'trip']"
0,"['southwestair', 'northern', 'california', 'coast', 'http', 'co', 'nm', 'vnnf', 'kb']"
0,"['southwestair', 'hi', 'guy', 'do', 'you', 'have', 'gener', 'enquir', 'email', 'address', 'pleas', 'thank', 'david']"
0,"['southwestair', 'watch', 'plane', 'do', 'their', 'thing', 'http', 'co', 'iitojhuikh']"
0,"['southwestair', 'continu', 'to', 'prove', 'to', 'be', 'the', 'best', 'airlin']"
0,"['southwestair', 'thank']"
0,"['southwestair', 'done', 'sorri', 'thought', 'wa', 'alreadi']"
0,"['southwestair', 'if', 'onli', 'you', 'could', 'control', 'the', 'weather', 'in', 'la', 'vega']"
0,"['southwestair', 'could', 'you', 'pleas', 'tell', 'me', 'if', 'there', 'is', 'way', 'to', 'add', 'rr', 'to', 'flight', 'that', 'alreadi', 'took', 'place']"
0,"['southwestair', 'my', 'ticket', 'wa', 'book', 'to', 'cun', 'doe', 'the', 'arriv', 'time', 'reflect', 'that', 'cun', 'is', 'now', 'on', 'est', 'time']"
0,"['southwestair', 'understand', 'the', 'weather', 'these', 'kid', 'need', 'to', 'get', 'home', 'nice', 'kid', 'do', 'volunt', 'work', 'from', 'ri', 'high', 'school', 'pleas', 'help']"
0,"['southwestair', 'thank', 'lindsey', 'ani', 'idea', 'when', 'll', 'get', 'there', 'stuck', 'in', 'denver', 'and', 'told', 'to', 'listen', 'to', 'the', 'intercom', 'better']"
0,"['southwestair', 'easi', 'fix', 'let', 'the', 'busi', 'select', 'actual', 'board', 'st', 'then', 'board', 'the', 'pre', 'board']"
0,"['southwestair', 'need', 'assist', 'get', 'an', 'extens', 'on', 'flight', 'that', 'ha', 'expir']"
0,"['southwestair', 'when', 'can', 'we', 'expect', 'custom', 'servic', 'in', 'dalla', 'to', 'be', 'avail']"
0,"['southwestair', 'can', 'my', 'wife', 'rr', 'point', 'be', 'transfer', 'to', 'my', 'rr', 'account']"
0,"['southwestair', 'thank', 'are', 'flight', 'oper', 'now', 'or', 'cancel', 'flightl']"
0,"['southwestair', 'we', 'check', 'in', 'right', 'at', 'hr', 'mark', 'board', 'group', 'with', 'kid', 'age', 'amp', 'dnt', 'want', 'to', 'be', 'split', 'what', 'sld', 'we', 'do']"
0,"['southwestair', 'hello', 'are', 'flight', 'take', 'off', 'from', 'dallaslovefield', 'airport', 'thi', 'noon', 'am', 'suppos', 'to', 'travel', 'on', 'flight', 'to', 'san', 'antonio']"
0,"['southwestair', 'we', 'invit', 'to', 'fallow', 'helacohlc', 'learn', 'about', 'our', 'activ', 'prevent', 'program', 'of', 'health', 'by', 'condom', 'rito', 'famili', 'we']"
0,"['southwestair', 'unveil', 'new', 'flight', 'includ', 'from', 'ohio', 'http', 'co', 'grkbj', 'bxlk']"
0,"['southwestair', 'to', 'start', 'daili', 'flight', 'from', 'washington', 'reagan', 'to', 'ftlauderdal', 'on', 'aug', 'avgeek']"
0,"['southwestair', 'to', 'end', 'it', 'daili', 'flight', 'from', 'washington', 'reagan', 'to', 'ftmyer', 'on', 'aug', 'avgeek']"
0,"['southwestair', 'to', 'start', 'xdaili', 'flight', 'from', 'orangecounti', 'to', 'portland', 'or', 'on', 'aug', 'avgeek']"
0,"['southwestair', 'to', 'start', 'daili', 'flight', 'from', 'columbu', 'oh', 'to', 'oakland', 'on', 'aug', 'avgeek']"
0,"['southwestair', 'to', 'start', 'xdaili', 'flight', 'from', 'columbu', 'oh', 'to', 'boston', 'bostonlogan', 'on', 'aug', 'avgeek']"
0,"['southwestair', 'clinicpolli', 'thank', 'you', 'may', 'have', 'alreadi', 'respond', 'but', 'wa', 'uxzj']"
0,"['southwestair', 'can', 'you', 'equip', 'with', 'flamethrow', 'and', 'snow', 'plow']"
0,"['southwestair', 'unveil', 'new', 'rout', 'includ', 'from', 'ohio', 'http', 'co', 'urzvbpjko', 'via', 'usatoday']"
0,"['southwestair', 'thank', 'for', 'link', 'to', 'passbook', 'might', 'be', 'old', 'news', 'but', 'thi', 'is', 'my', 'first', 'flight']"
0,"['southwestair', 'didn', 'realiz', 'no', 'cloth', 'until', 'at', 'hotel', 'suggest']"
0,"['southwestair', 'may', 'want', 'to', 'direct', 'that', 'to', 'the', 'peopl', 'at', 'furryfiesta', 'tok']"
0,"['southwestair', 'is', 'there', 'link', 'to', 'site', 'that', 'display', 'ani', 'delay', 'or', 'cancel', 'flightat', 'of', 'flight', 'to', 'and', 'from', 'dallaslovefield']"
0,"['southwestair', 'are', 'there', 'discount', 'everi', 'tuesday', 'caus', 'im', 'leav', 'fron', 'birmingham', 'airport', 'to', 'san', 'fran', 'next', 'week', 'in', 'march', 'sometim']"
0,"['southwestair', 'how', 'do', 'get', 'companion', 'pass', 'thank', 'lin']"
0,"['southwestair', 'kid', 'on', 'mission', 'trip', 'from', 'lasal', 'strand', 'in', 'orlando', 'area', 'they', 'can', 'get', 'back', 'to', 'bo', 'or', 'pvd', 'till', 'wednesday']"
0,"['southwestair', 'pl', 'help', 'babi', 'hannah', 'get', 'the', 'life', 'save', 'surgeri', 'she', 'requir', 'she', 'need', 'your', 'help', 'pl', 'donat', 'rt', 'http', 'co', 'zvugmkjw']"
0,"['southwestair', 'arrang', 'to', 'reimburs', 'me', 'for', 'the', 'rental', 'had', 'to', 'get']"
0,"['southwestair', 'got', 'an', 'email', 'confirm', 'of', 'wifi', 'purchas', 'on', 'recent', 'flight', 'troubl', 'is', 've', 'never', 'flown', 'with', 'you', 'ever', 'concern', 'scam']"
0,"['southwestair', 'flight', 'wn', 'depart', 'flytpa', 'enrout', 'to', 'phxskyharbor', 'http', 'co', 'bd', 'tvr', 'gci']"
0,"['southwestair', 'are', 'flight', 'go', 'into', 'dalla', 'thi', 'morn', 'thank']"
0,"['southwestair', 'had', 'to', 'be', 'stuck', 'in', 'the', 'middl', 'seat', 'http', 'co', 'dzegapfqw']"
0,"['southwestair', 'imaginedragon', 'scaveng', 'hunt', 'vega', 'be', 'readi', 'http', 'co', 'vhgkitzsaw']"
